,DATE,TIME,OBM,TU,WD,WG,WS,SI
3961,06/15/2014,03:00,39.17,76.42,113.9,3.95,2.91,0.01
3962,06/15/2014,04:00,35.46,91.2,88.3,6.79,4.33,0.01
3963,06/15/2014,05:00,36.02,86.2,118.0,6.36,3.98,0.01
3964,06/15/2014,06:00,35.53,85.8,104.0,4.6,2.74,0.74
3965,06/15/2014,07:00,37.32,85.4,96.4,6.79,4.41,5.03
3966,06/15/2014,08:00,42.71,79.98,74.99,6.79,4.46,14.25
3967,06/15/2014,09:00,51.67,59.33,61.65,7.01,3.59,50.06
3968,06/15/2014,10:00,54.91,53.48,244.5,12.49,6.36,59.85
3969,06/15/2014,11:00,57.2,47.87,240.7,19.95,12.33,71.98
3970,06/15/2014,12:00,59.3,46.83,241.8,19.29,12.16,80.6
3971,06/15/2014,13:00,60.92,42.56,249.1,18.19,10.0,88.0
3972,06/15/2014,14:00,62.5,36.66,227.3,20.39,12.34,86.5
3973,06/15/2014,15:00,64.29,36.21,220.1,22.14,10.97,83.8
3974,06/15/2014,16:00,64.2,35.84,220.5,17.32,10.73,59.7
3975,06/15/2014,17:00,64.32,35.45,233.9,22.8,13.13,49.7
3976,06/15/2014,18:00,63.04,41.06,194.5,23.02,15.01,47.49
3977,06/15/2014,19:00,61.09,40.21,188.7,16.0,9.96,7.88
3978,06/15/2014,20:00,51.8,75.23,220.7,11.18,6.81,3.15
3979,06/15/2014,21:00,51.96,78.13,138.4,8.33,4.67,0.62
3980,06/15/2014,22:00,51.9,71.9,158.6,11.62,8.14,0.0
3981,06/15/2014,23:00,50.96,68.65,156.9,12.28,8.09,0.0
3982,06/16/2014,00:00,48.31,75.56,135.9,10.52,5.82,0.0
3983,06/16/2014,01:00,43.24,90.8,356.6,6.79,4.22,0.0
3984,06/16/2014,02:00,41.92,91.5,83.9,4.17,2.65,0.0
3985,06/16/2014,03:00,40.94,91.7,99.1,7.45,3.25,0.01
3986,06/16/2014,04:00,39.95,92.3,92.8,5.26,3.55,0.01
3987,06/16/2014,05:00,41.03,92.4,107.6,8.33,5.37,0.01
3988,06/16/2014,06:00,39.79,92.7,84.3,7.89,5.59,1.02
3989,06/16/2014,07:00,43.19,87.3,84.6,11.84,7.62,10.31
3990,06/16/2014,08:00,49.03,75.82,71.23,10.74,7.12,21.01
3991,06/16/2014,09:00,55.99,65.55,70.15,9.64,6.61,46.31
3992,06/16/2014,10:00,50.36,80.7,257.7,28.93,15.79,1.71
3993,06/16/2014,11:00,52.9,78.52,111.7,6.79,2.97,33.53
3994,06/16/2014,12:00,57.08,65.55,187.8,18.19,9.39,49.37
3995,06/16/2014,13:00,59.05,61.41,192.0,23.45,12.4,69.11
3996,06/16/2014,14:00,60.96,57.33,165.7,16.88,8.09,71.62
3997,06/16/2014,15:00,62.63,51.94,187.1,21.7,10.68,79.93
3998,06/16/2014,16:00,57.91,57.15,183.4,27.4,15.82,11.89
3999,06/16/2014,17:00,57.91,56.05,185.6,22.36,13.6,11.62
4000,06/16/2014,18:00,50.66,79.43,262.0,19.29,9.72,1.71
4001,06/16/2014,19:00,47.46,87.5,228.6,11.62,7.19,1.9
4002,06/16/2014,20:00,46.69,89.0,209.9,10.74,6.88,3.52
4003,06/16/2014,21:00,46.22,88.5,171.0,10.3,6.5,0.12
4004,06/16/2014,22:00,45.35,90.7,169.9,10.3,6.4,0.0
4005,06/16/2014,23:00,44.84,91.3,208.0,12.93,8.46,0.0
4006,06/17/2014,00:00,44.22,93.7,181.6,6.58,4.2,0.01
4007,06/17/2014,01:00,44.43,91.3,69.76,3.07,1.6,0.01
4008,06/17/2014,02:00,42.71,97.4,249.2,9.86,6.4,0.01
4009,06/17/2014,03:00,42.55,96.6,238.4,11.84,7.81,0.01
4010,06/17/2014,04:00,42.39,97.3,211.2,12.28,7.23,0.01
4011,06/17/2014,05:00,41.91,93.8,211.8,14.91,7.67,0.01
4012,06/17/2014,06:00,41.74,88.7,204.4,9.21,5.85,0.06
4013,06/17/2014,07:00,42.16,88.2,201.4,9.43,5.26,1.2
4014,06/17/2014,08:00,42.11,90.6,222.0,14.91,8.17,3.1
4015,06/17/2014,09:00,43.93,85.2,225.7,16.88,10.7,23.77
4016,06/17/2014,10:00,47.8,74.49,239.4,15.78,9.89,57.09
4017,06/17/2014,11:00,48.97,70.76,234.4,16.88,10.06,52.63
4018,06/17/2014,12:00,50.53,64.76,240.8,20.82,13.06,81.0
4019,06/17/2014,13:00,51.43,57.13,229.3,21.26,12.2,50.9
4020,06/17/2014,14:00,52.44,50.59,232.5,16.0,9.88,55.87
4021,06/17/2014,15:00,51.71,48.03,222.2,14.69,9.52,37.36
4022,06/17/2014,16:00,50.59,49.51,208.9,15.78,9.19,15.21
4023,06/17/2014,17:00,51.04,49.72,215.4,11.62,7.99,25.64
4024,06/17/2014,18:00,53.39,45.59,210.7,12.93,7.53,45.65
4025,06/17/2014,19:00,50.84,50.69,229.6,11.62,7.12,16.56
4026,06/17/2014,20:00,49.33,53.01,232.4,13.81,9.04,6.49
4027,06/17/2014,21:00,46.91,59.28,212.5,9.43,5.15,1.43
4028,06/17/2014,22:00,45.88,65.13,292.8,4.38,2.13,0.0
4029,06/17/2014,23:00,45.4,60.09,222.7,21.04,13.45,0.0
4030,06/18/2014,00:00,40.51,81.3,197.5,8.77,5.84,0.0
4031,06/18/2014,01:00,40.24,84.1,155.2,5.04,3.62,0.0
4032,06/18/2014,02:00,39.63,76.5,203.6,10.52,6.14,0.0
4033,06/18/2014,03:00,37.46,80.6,197.7,8.33,6.07,0.01
4034,06/18/2014,04:00,38.07,76.33,191.6,9.64,5.76,0.01
4035,06/18/2014,05:00,36.25,80.5,329.4,5.26,1.64,0.01
4036,06/18/2014,06:00,36.92,81.9,241.2,7.67,2.8,0.53
4037,06/18/2014,07:00,39.14,82.6,202.6,24.77,14.57,3.49
4038,06/18/2014,08:00,40.61,81.5,204.7,19.29,10.34,10.05
4039,06/18/2014,09:00,43.95,71.19,222.4,21.04,13.57,26.91
4040,06/18/2014,10:00,44.42,69.68,224.7,22.8,12.41,21.78
4041,06/18/2014,11:00,47.82,65.06,230.1,23.89,14.17,60.77
4042,06/18/2014,12:00,39.5,87.3,290.0,27.62,16.06,3.93
4043,06/18/2014,13:00,45.89,75.84,283.3,14.47,8.18,44.25
4044,06/18/2014,14:00,51.45,53.03,242.6,24.33,14.98,72.92
4045,06/18/2014,15:00,49.49,64.19,225.0,30.25,17.08,46.88
4046,06/18/2014,16:00,46.65,74.01,217.8,27.4,17.64,46.97
4047,06/18/2014,17:00,47.55,68.7,230.8,24.11,15.42,31.68
4048,06/18/2014,18:00,47.8,63.72,228.6,17.54,11.23,21.34
4049,06/18/2014,19:00,48.47,67.59,208.4,15.34,9.53,18.67
4050,06/18/2014,20:00,47.31,68.16,214.7,12.06,7.65,5.16
4051,06/18/2014,21:00,45.47,73.83,170.5,11.4,6.45,0.34
4052,06/18/2014,22:00,45.11,77.49,150.9,7.01,3.88,0.0
4053,06/18/2014,23:00,45.01,73.89,181.1,12.93,7.07,0.0
4054,06/19/2014,00:00,42.29,79.49,171.0,12.06,6.59,0.0
4055,06/19/2014,01:00,42.46,80.3,131.4,6.58,3.83,0.01
4056,06/19/2014,02:00,42.77,80.0,94.6,7.89,4.7,0.01
4057,06/19/2014,03:00,44.12,75.45,173.5,7.89,4.69,0.01
4058,06/19/2014,04:00,44.35,74.07,208.8,4.38,1.77,0.01
4059,06/19/2014,05:00,43.71,80.9,94.4,6.58,3.07,0.01
4060,06/19/2014,06:00,44.61,78.27,336.4,5.48,2.24,0.11
4061,06/19/2014,07:00,45.47,77.34,251.2,5.92,2.7,1.54
4062,06/19/2014,08:00,46.1,78.83,26.99,3.73,1.67,6.36
4063,06/19/2014,09:00,48.31,75.86,282.5,5.7,3.38,13.45
4064,06/19/2014,10:00,48.62,75.79,346.7,6.14,4.29,14.1
4065,06/19/2014,11:00,53.94,65.28,230.0,14.69,7.96,57.56
4066,06/19/2014,12:00,57.09,58.89,220.2,16.66,9.99,72.24
4067,06/19/2014,13:00,58.7,55.31,236.8,17.54,10.66,72.9
4068,06/19/2014,14:00,61.34,52.38,241.3,17.1,10.34,85.3
4069,06/19/2014,15:00,62.79,46.32,245.0,17.97,11.17,79.96
4070,06/19/2014,16:00,64.49,44.14,245.7,18.63,10.29,74.13
4071,06/19/2014,17:00,64.92,46.66,233.1,16.22,7.81,53.42
4072,06/19/2014,18:00,65.81,42.8,217.6,21.26,12.2,27.71
4073,06/19/2014,19:00,65.33,36.69,217.3,22.36,12.07,14.57
4074,06/19/2014,20:00,63.53,38.16,208.9,18.41,11.18,2.84
4075,06/19/2014,21:00,60.79,40.77,200.2,16.0,9.02,1.35
4076,06/19/2014,22:00,58.45,42.37,187.3,13.81,7.79,0.01
4077,06/19/2014,23:00,52.39,58.95,8.81,6.79,3.02,0.0
4078,06/20/2014,00:00,52.22,61.96,25.9,9.21,5.26,0.01
4079,06/20/2014,01:00,54.18,56.92,49.78,6.36,3.01,0.0
4080,06/20/2014,02:00,47.28,77.69,63.98,7.01,3.84,0.0
4081,06/20/2014,03:00,44.06,85.5,93.0,6.14,3.97,0.0
4082,06/20/2014,04:00,43.26,86.6,98.7,8.99,5.43,0.0
4083,06/20/2014,05:00,42.65,86.7,98.3,10.08,6.51,0.01
4084,06/20/2014,06:00,43.09,87.5,82.0,7.01,4.42,1.11
4085,06/20/2014,07:00,46.92,81.5,77.22,8.99,5.8,7.17
4086,06/20/2014,08:00,51.33,75.85,72.11,8.33,5.29,25.13
4087,06/20/2014,09:00,58.55,61.14,99.7,8.11,5.44,24.24
4088,06/20/2014,10:00,63.02,50.96,103.8,8.99,5.8,42.56
4089,06/20/2014,11:00,65.89,47.69,79.02,10.3,7.22,51.3
4090,06/20/2014,12:00,71.0,37.35,44.44,5.26,2.66,64.77
4091,06/20/2014,13:00,71.4,37.26,26.4,9.43,3.14,42.63
4092,06/20/2014,14:00,75.16,33.83,274.4,6.36,3.06,89.2
4093,06/20/2014,15:00,74.67,35.79,228.6,12.06,7.15,66.41
4094,06/20/2014,16:00,77.01,33.42,220.3,16.22,9.14,76.83
4095,06/20/2014,17:00,76.2,33.05,219.7,20.6,11.48,56.62
4096,06/20/2014,18:00,76.07,30.38,222.8,20.17,12.33,46.57
4097,06/20/2014,19:00,75.29,30.42,206.6,19.73,11.59,30.85
4098,06/20/2014,20:00,71.39,34.58,201.5,14.47,8.17,14.39
4099,06/20/2014,21:00,66.1,37.94,201.0,12.93,7.51,1.63
4100,06/20/2014,22:00,62.0,43.69,185.0,10.3,6.59,0.0
4101,06/20/2014,23:00,63.3,42.38,197.4,12.93,7.68,0.0
4102,06/21/2014,00:00,65.78,32.81,200.9,14.69,9.35,0.0
4103,06/21/2014,01:00,56.48,57.71,321.2,26.52,4.08,0.0
4104,06/21/2014,02:00,51.23,69.92,137.9,5.7,4.28,0.01
4105,06/21/2014,03:00,48.05,77.14,65.29,7.67,4.05,0.01
4106,06/21/2014,04:00,45.92,79.98,107.2,6.36,4.71,0.01
4107,06/21/2014,05:00,45.7,79.23,91.7,9.21,6.11,0.0
4108,06/21/2014,06:00,45.24,79.03,100.8,7.23,4.5,0.91
4109,06/21/2014,07:00,48.14,73.34,84.1,9.86,6.38,8.88
4110,06/21/2014,08:00,54.69,62.1,78.24,12.06,7.82,28.93
4111,06/21/2014,09:00,62.1,48.14,111.7,8.77,5.06,44.6
4112,06/21/2014,10:00,65.19,44.04,138.2,6.36,3.15,58.81
4113,06/21/2014,11:00,67.76,42.25,283.0,3.51,1.3,71.07
4114,06/21/2014,12:00,69.95,43.58,262.2,5.26,2.36,80.1
4115,06/21/2014,13:00,73.35,27.82,275.4,7.23,2.92,85.1
4116,06/21/2014,14:00,75.47,25.43,197.9,4.6,2.13,85.6
4117,06/21/2014,15:00,75.33,30.8,250.5,13.15,7.36,81.8
4118,06/21/2014,16:00,74.07,36.14,244.3,14.91,8.85,61.38
4119,06/21/2014,17:00,69.99,35.25,285.4,23.45,9.15,19.38
4120,06/21/2014,18:00,69.01,42.15,11.57,14.47,8.3,26.64
4121,06/21/2014,19:00,67.57,43.16,18.85,8.55,4.83,12.09
4122,06/21/2014,20:00,64.68,43.17,342.7,9.64,5.91,4.5
4123,06/21/2014,21:00,61.29,62.09,147.5,6.14,4.06,1.45
4124,06/21/2014,22:00,60.12,53.48,133.4,9.43,4.47,0.01
4125,06/21/2014,23:00,52.8,80.1,43.94,6.58,4.16,0.01
4126,06/22/2014,00:00,51.71,76.98,94.2,6.14,3.83,0.01
4127,06/22/2014,01:00,51.14,74.23,109.0,7.67,5.37,0.01
4128,06/22/2014,02:00,48.32,79.95,61.99,11.62,6.77,0.01
4129,06/22/2014,03:00,47.03,82.9,79.5,5.04,2.86,0.01
4130,06/22/2014,04:00,44.71,86.6,97.5,4.6,3.41,0.0
4131,06/22/2014,05:00,44.45,83.5,102.4,9.43,5.96,0.0
4132,06/22/2014,06:00,44.76,83.6,83.3,7.89,4.67,1.47
4133,06/22/2014,07:00,48.1,76.31,116.2,7.23,4.69,10.95
4134,06/22/2014,08:00,51.81,73.3,159.6,7.23,3.09,10.83
4135,06/22/2014,09:00,52.43,77.01,95.6,7.01,4.33,22.39
4136,06/22/2014,10:00,57.36,64.27,99.5,14.47,8.92,19.85
4137,06/22/2014,11:00,64.25,53.53,38.98,10.08,5.63,70.4
4138,06/22/2014,12:00,69.16,42.47,250.4,4.82,2.17,79.64
4139,06/22/2014,13:00,71.2,34.52,305.6,7.89,3.26,84.3
4140,06/22/2014,14:00,69.4,43.4,238.9,10.3,5.79,37.93
4141,06/22/2014,15:00,61.32,51.33,343.7,8.55,5.15,16.65
4142,06/22/2014,16:00,62.72,49.34,354.5,11.62,5.94,24.86
4143,06/22/2014,17:00,65.22,41.79,23.98,15.78,9.69,35.99
4144,06/22/2014,18:00,65.77,42.21,67.43,18.41,8.88,49.81
4145,06/22/2014,19:00,61.96,49.95,64.62,19.29,11.98,31.24
4146,06/22/2014,20:00,59.94,55.14,65.98,14.03,8.16,10.43
4147,06/22/2014,21:00,54.27,72.78,57.56,5.26,3.49,1.9
4148,06/22/2014,22:00,52.15,73.04,40.45,8.99,5.47,0.01
4149,06/22/2014,23:00,49.18,81.0,69.19,6.36,3.25,0.01
4150,06/23/2014,00:00,47.34,82.8,99.5,7.23,4.77,0.01
4151,06/23/2014,01:00,45.89,88.0,73.48,6.14,3.69,0.01
4152,06/23/2014,02:00,46.77,84.8,74.73,7.23,4.63,0.0
4153,06/23/2014,03:00,44.29,89.8,112.9,7.89,4.83,0.0
4154,06/23/2014,04:00,42.67,91.4,108.5,6.58,4.75,0.0
4155,06/23/2014,05:00,42.31,93.0,78.4,7.23,4.84,0.01
4156,06/23/2014,06:00,42.02,92.3,98.4,7.45,4.5,1.36
4157,06/23/2014,07:00,46.16,85.0,96.4,9.21,5.63,12.06
4158,06/23/2014,08:00,53.27,73.51,79.03,8.77,5.98,26.7
4159,06/23/2014,09:00,59.52,59.14,64.75,12.49,8.16,43.93
4160,06/23/2014,10:00,63.86,49.88,65.92,8.55,4.18,58.51
4161,06/23/2014,11:00,67.48,43.84,67.06,6.58,2.84,70.54
4162,06/23/2014,12:00,70.48,35.05,352.2,5.48,2.45,79.06
4163,06/23/2014,13:00,72.77,29.22,333.6,10.96,3.36,84.3
4164,06/23/2014,14:00,74.37,29.24,342.0,8.33,3.04,79.16
4165,06/23/2014,15:00,75.57,26.52,142.5,6.14,3.26,76.76
4166,06/23/2014,16:00,76.0,27.15,239.5,6.79,3.0,72.1
4167,06/23/2014,17:00,77.1,20.4,258.5,5.26,1.92,61.58
4168,06/23/2014,18:00,77.44,21.16,251.9,2.63,1.51,46.6
4169,06/23/2014,19:00,75.97,29.19,270.0,6.36,3.32,31.25
4170,06/23/2014,20:00,75.41,32.81,340.0,3.73,0.85,16.96
4171,06/23/2014,21:00,66.13,50.66,5.51,7.67,4.57,1.29
4172,06/23/2014,22:00,60.62,61.73,61.5,4.82,2.91,0.01
4173,06/23/2014,23:00,54.52,71.81,109.6,6.79,4.39,0.0
4174,06/24/2014,00:00,51.12,80.3,79.97,5.26,3.57,0.01
4175,06/24/2014,01:00,50.67,74.22,101.5,8.33,5.37,0.01
4176,06/24/2014,02:00,48.29,76.67,108.9,6.79,5.04,0.01
4177,06/24/2014,03:00,45.5,85.1,82.9,7.01,4.63,0.0
4178,06/24/2014,04:00,46.6,80.4,105.8,8.11,5.84,0.0
4179,06/24/2014,05:00,46.08,77.57,99.2,10.52,6.85,0.0
4180,06/24/2014,06:00,44.89,83.5,88.3,9.21,5.81,1.11
4181,06/24/2014,07:00,50.54,73.03,95.6,10.3,6.59,14.14
4182,06/24/2014,08:00,54.92,72.53,96.0,9.64,6.05,17.0
4183,06/24/2014,09:00,63.73,59.87,78.54,13.15,8.55,47.59
4184,06/24/2014,10:00,69.33,46.05,87.0,12.06,7.52,55.79
4185,06/24/2014,11:00,71.66,46.62,77.45,8.55,5.48,42.99
4186,06/24/2014,12:00,76.07,33.57,57.38,8.11,4.72,59.03
4187,06/24/2014,13:00,77.85,31.11,49.49,10.52,5.75,59.0
4188,06/24/2014,14:00,79.3,27.55,355.9,6.14,3.36,83.4
4189,06/24/2014,15:00,79.9,25.69,265.3,5.7,2.06,77.58
4190,06/24/2014,16:00,81.2,24.29,42.66,6.58,3.43,71.72
4191,06/24/2014,17:00,80.2,29.52,199.2,11.62,4.72,60.08
4192,06/24/2014,18:00,77.98,36.74,247.4,11.84,6.56,42.46
4193,06/24/2014,19:00,74.57,33.89,167.0,8.55,4.71,30.01
4194,06/24/2014,20:00,72.07,38.5,155.2,10.52,5.95,13.11
4195,06/24/2014,21:00,65.51,57.06,118.4,9.86,5.25,1.06
4196,06/24/2014,22:00,61.41,63.94,80.5,8.55,5.41,0.0
4197,06/24/2014,23:00,58.5,70.63,100.0,6.36,3.77,0.0
4198,06/25/2014,00:00,57.81,68.73,76.35,8.11,5.12,0.01
4199,06/25/2014,01:00,57.37,67.09,71.36,9.21,5.97,0.01
4200,06/25/2014,02:00,52.49,79.26,78.14,5.48,3.0,0.01
4201,06/25/2014,03:00,50.13,83.6,81.7,3.95,2.58,0.01
4202,06/25/2014,04:00,50.4,80.6,100.4,5.7,3.44,0.01
4203,06/25/2014,05:00,48.43,84.7,128.4,7.45,4.17,0.0
4204,06/25/2014,06:00,49.13,83.3,112.6,9.43,5.92,1.47
4205,06/25/2014,07:00,50.36,82.8,116.7,5.92,3.3,8.51
4206,06/25/2014,08:00,57.23,72.56,92.3,5.7,3.87,23.71
4207,06/25/2014,09:00,60.52,61.73,232.7,8.11,3.46,41.05
4208,06/25/2014,10:00,64.77,55.69,168.3,3.95,1.21,54.79
4209,06/25/2014,11:00,67.19,53.12,37.27,6.79,3.29,68.89
4210,06/25/2014,12:00,69.85,54.0,241.3,11.62,5.94,81.0
4211,06/25/2014,13:00,72.02,46.11,231.5,11.62,5.4,73.48
4212,06/25/2014,14:00,74.37,41.39,284.2,6.79,3.34,84.0
4213,06/25/2014,15:00,76.08,33.84,246.2,10.08,3.96,80.8
4214,06/25/2014,16:00,74.12,43.7,228.1,8.99,5.64,55.12
4215,06/25/2014,17:00,74.74,44.09,232.0,11.84,6.69,49.11
4216,06/25/2014,18:00,72.75,45.45,327.8,11.62,5.7,28.85
4217,06/25/2014,19:00,67.62,55.34,13.37,10.3,6.17,12.45
4218,06/25/2014,20:00,66.14,61.99,55.65,6.58,4.05,8.07
4219,06/25/2014,21:00,64.26,63.21,62.67,7.89,4.38,2.15
4220,06/25/2014,22:00,61.17,73.74,85.5,5.26,3.22,0.01
4221,06/25/2014,23:00,57.88,79.94,66.39,4.38,2.75,0.0
4222,06/26/2014,00:00,54.71,84.7,85.1,7.67,4.88,0.01
4223,06/26/2014,01:00,53.16,85.8,76.59,7.01,4.57,0.01
4224,06/26/2014,02:00,52.06,86.8,82.3,8.33,5.3,0.01
4225,06/26/2014,03:00,52.7,80.7,91.6,11.62,7.25,0.0
4226,06/26/2014,04:00,53.86,75.95,87.3,8.77,4.68,0.0
4227,06/26/2014,05:00,53.02,75.72,143.3,13.59,6.17,0.0
4228,06/26/2014,06:00,55.47,84.2,307.6,11.18,6.27,0.11
4229,06/26/2014,07:00,55.43,83.6,123.1,9.21,5.13,2.14
4230,06/26/2014,08:00,55.89,85.7,320.0,4.82,1.8,1.27
4231,06/26/2014,09:00,56.02,89.2,102.3,12.28,7.42,14.68
4232,06/26/2014,10:00,59.04,85.3,308.9,10.08,6.0,22.94
4233,06/26/2014,11:00,60.95,73.4,240.2,8.77,5.09,35.88
4234,06/26/2014,12:00,63.65,67.98,240.9,13.15,8.17,64.23
4235,06/26/2014,13:00,66.11,59.78,216.0,17.54,10.14,66.14
4236,06/26/2014,14:00,64.81,62.45,237.7,19.07,11.26,55.54
4237,06/26/2014,15:00,65.84,57.46,215.6,21.26,11.8,44.6
4238,06/26/2014,16:00,69.11,48.11,219.3,22.8,13.79,69.81
4239,06/26/2014,17:00,68.98,47.92,219.2,18.41,10.79,56.67
4240,06/26/2014,18:00,68.65,43.95,234.2,19.07,12.3,40.78
4241,06/26/2014,19:00,67.56,49.6,226.6,18.63,11.48,29.8
4242,06/26/2014,20:00,61.05,65.02,220.2,27.18,16.5,7.6
4243,06/26/2014,21:00,58.96,61.71,199.0,16.44,9.37,3.24
4244,06/26/2014,22:00,56.76,68.85,198.8,6.79,4.02,0.01
4245,06/26/2014,23:00,55.35,77.35,230.1,4.82,1.75,0.01
4246,06/27/2014,00:00,56.02,75.87,38.24,3.73,2.56,0.01
4247,06/27/2014,01:00,56.18,71.63,127.9,6.58,3.83,0.01
4248,06/27/2014,02:00,55.48,74.26,225.1,7.01,3.76,0.01
4249,06/27/2014,03:00,53.73,77.53,190.3,7.45,4.76,0.01
4250,06/27/2014,04:00,51.21,83.4,186.4,5.04,2.69,0.0
4251,06/27/2014,05:00,51.3,87.5,43.82,4.6,2.59,0.0
4252,06/27/2014,06:00,53.12,76.84,173.0,6.14,2.71,0.08
4253,06/27/2014,07:00,53.26,81.2,223.9,15.34,8.89,1.98
4254,06/27/2014,08:00,53.32,83.6,236.0,21.26,11.55,5.64
4255,06/27/2014,09:00,51.31,94.4,219.4,18.63,11.05,7.74
4256,06/27/2014,10:00,51.58,96.8,227.7,14.03,8.33,9.08
4257,06/27/2014,11:00,52.19,96.5,243.9,16.22,10.45,13.14
4258,06/27/2014,12:00,53.44,91.9,236.5,11.18,6.93,28.55
4259,06/27/2014,13:00,58.16,80.2,230.8,13.81,7.72,56.12
4260,06/27/2014,14:00,60.27,71.84,249.9,10.96,6.91,56.43
4261,06/27/2014,15:00,63.13,60.89,244.3,12.28,6.65,80.1
4262,06/27/2014,16:00,54.85,76.13,343.7,23.45,8.55,2.82
4263,06/27/2014,17:00,51.68,90.8,137.1,10.74,6.21,3.66
4264,06/27/2014,18:00,53.27,84.9,133.1,15.34,7.94,7.44
4265,06/27/2014,19:00,53.3,86.2,121.7,16.88,9.52,9.71
4266,06/27/2014,20:00,52.88,92.9,79.82,11.62,6.75,3.67
4267,06/27/2014,21:00,52.19,94.6,80.9,8.55,5.61,0.73
4268,06/27/2014,22:00,51.24,95.7,50.29,7.23,4.06,0.01
4269,06/27/2014,23:00,49.72,95.7,96.1,7.01,3.95,0.01
4270,06/28/2014,00:00,49.07,97.5,81.2,7.67,5.49,0.0
4271,06/28/2014,01:00,48.83,94.7,62.74,5.04,2.69,0.0
4272,06/28/2014,02:00,47.2,95.5,72.15,4.82,2.89,0.0
4273,06/28/2014,03:00,45.67,97.3,35.79,4.82,3.13,0.0
4274,06/28/2014,04:00,45.15,98.2,98.2,4.38,2.91,0.0
4275,06/28/2014,05:00,45.71,97.7,100.6,7.67,4.68,0.0
4276,06/28/2014,06:00,46.45,97.1,84.6,4.6,2.91,0.2
4277,06/28/2014,07:00,47.5,96.6,66.34,5.92,3.01,5.17
4278,06/28/2014,08:00,50.36,91.2,69.5,4.82,3.37,9.6
4279,06/28/2014,09:00,50.99,87.5,244.9,4.82,2.73,8.44
4280,06/28/2014,10:00,53.32,86.9,277.5,10.52,4.94,23.73
4281,06/28/2014,11:00,56.25,87.0,265.5,15.56,8.17,75.85
4282,06/28/2014,12:00,59.66,73.77,237.5,19.95,10.89,81.7
4283,06/28/2014,13:00,61.88,66.71,246.7,17.1,11.02,58.02
4284,06/28/2014,14:00,62.28,66.17,241.0,20.6,11.17,35.28
4285,06/28/2014,15:00,65.74,58.23,228.3,17.76,10.2,55.51
4286,06/28/2014,16:00,64.49,51.73,228.8,34.85,14.6,45.55
4287,06/28/2014,17:00,65.91,42.92,220.6,29.59,17.49,42.29
4288,06/28/2014,18:00,64.87,44.62,214.4,31.13,18.75,20.19
4289,06/28/2014,19:00,65.02,39.86,214.7,31.13,18.33,18.84
4290,06/28/2014,20:00,63.51,39.39,209.7,30.25,15.77,8.92
4291,06/28/2014,21:00,60.58,40.85,206.4,21.92,13.12,2.21
4292,06/28/2014,22:00,56.31,49.36,310.9,10.3,3.77,0.01
4293,06/28/2014,23:00,52.44,57.31,200.3,3.95,2.0,0.0
4294,06/29/2014,00:00,45.55,79.27,105.2,6.14,3.71,0.01
4295,06/29/2014,01:00,44.54,78.89,80.7,4.82,3.27,0.01
4296,06/29/2014,02:00,41.44,88.2,77.88,5.26,4.03,0.01
4297,06/29/2014,03:00,40.8,89.3,120.0,8.99,4.06,0.0
4298,06/29/2014,04:00,39.61,89.6,123.4,5.48,3.12,0.0
4299,06/29/2014,05:00,38.11,90.5,87.9,6.36,4.02,0.01
4300,06/29/2014,06:00,37.7,91.9,117.1,7.23,4.51,0.72
4301,06/29/2014,07:00,41.16,84.0,89.9,9.64,6.24,13.17
4302,06/29/2014,08:00,48.39,76.16,79.87,7.45,5.48,28.32
4303,06/29/2014,09:00,57.96,57.34,96.5,4.82,2.43,44.22
4304,06/29/2014,10:00,60.3,51.27,314.3,5.48,3.1,58.64
4305,06/29/2014,11:00,62.3,45.55,267.2,8.55,4.72,70.9
4306,06/29/2014,12:00,64.65,48.52,238.0,13.81,8.39,79.62
4307,06/29/2014,13:00,66.31,43.98,232.5,20.82,11.47,84.7
4308,06/29/2014,14:00,68.29,40.76,229.6,17.97,9.67,84.2
4309,06/29/2014,15:00,70.26,41.77,224.7,23.45,13.38,84.1
4310,06/29/2014,16:00,69.96,40.0,212.1,30.91,18.32,71.99
4311,06/29/2014,17:00,70.9,34.68,212.7,34.41,18.94,60.37
4312,06/29/2014,18:00,71.03,29.71,211.7,31.13,19.33,46.07
4313,06/29/2014,19:00,70.55,29.07,209.1,35.29,19.73,30.55
4314,06/29/2014,20:00,68.71,23.79,202.2,26.96,16.61,15.19
4315,06/29/2014,21:00,65.11,23.0,200.5,21.92,13.45,1.97
4316,06/29/2014,22:00,62.59,25.15,207.0,23.89,13.74,0.01
4317,06/29/2014,23:00,61.61,23.89,228.8,23.89,13.84,0.0
4318,06/30/2014,00:00,52.89,47.92,275.5,10.74,5.84,0.0
4319,06/30/2014,01:00,44.58,76.61,95.2,5.48,3.23,0.0
4320,06/30/2014,02:00,43.3,80.2,123.5,4.38,3.35,0.01
4321,06/30/2014,03:00,44.36,73.51,98.2,2.85,2.29,0.01
4322,06/30/2014,04:00,41.19,84.3,118.6,5.26,2.67,0.01
4323,06/30/2014,05:00,38.65,90.8,126.6,5.48,3.49,0.0
4324,06/30/2014,06:00,37.02,89.3,115.9,3.73,3.0,0.84
4325,06/30/2014,07:00,41.72,82.9,96.0,4.17,2.46,14.35
4326,06/30/2014,08:00,48.73,67.41,84.4,5.92,3.65,29.01
4327,06/30/2014,09:00,56.22,49.05,95.3,3.51,1.65,45.13
